Readings,temperature,pressure,VRS01,VRR12,VRR22,VRR23,VRR33,VRS03,VRN13,VRS21,VRN16,VRN26,VRR43,VRS31,VRR21,VRR34,VRR11,VRR47,VRN21,VRI02,VRI01,VRR32,VRR41,VRS11,VRN24,VRN12,VRN23,VRN15,VRS12,VRS04,VRN11,VRR44,VRS22,VRR42,VRS02,VRR31,VRR24,VRS41,VRN27,VRR13,VRN14,VRR37,VRS32,VRS42,VRI03,VRN17,VRN22,VRN25,VRR17,VRR14,VRR27,Pred
168,126.4202261,2.522312923,0.033878174,0.191970734,0.058079071,0.050322845,0.112985992,0.047646393,10.04768704,0.231851791,62.79723694,-45.12055232,-229.157738,0.251743408,0.112693619,-330.9269127,0.011657455,-279.2954043,21.11550345,0.00300322,1.767568359,-0.013268692,-249.7303404,0.23102301,-27.96277338,69.41691945,58.15953816,44.01418436,0.243696579,0.075255875,17.56968953,-362.6297948,0.234271988,-254.6518693,0.079338882,0.001772156,0.049398148,0.192120758,18.24702644,0.034421051,-13.05006889,-0.027285431,0.187604034,0.141157791,0.00499678,26.50341391,29.28027321,7.104863861,0.185862152,0.023250198,-0.020811646,1
169,119.5633596,2.26844,0.033817047,0.19178981,0.058258453,0.050158203,0.11295961,0.047589462,10.04768704,0.231816376,62.79723694,-45.12055232,-251.1271692,0.251592697,0.112838074,-311.4830561,0.011758011,-243.7007597,21.11550345,0.003002594,1.76634848,-0.013525497,-255.2577535,0.230850983,-27.96277338,69.41691945,58.15953816,44.01418436,0.243510315,0.075235489,17.56968953,-321.5845052,0.234328415,-235.149435,0.079288437,0.002119568,0.049110107,0.192105728,18.24702644,0.034143677,-13.05006889,-0.027285431,0.187609604,0.140984436,0.004996567,26.50341391,29.28027321,7.104863861,0.185953979,0.023104538,-0.020672195,1
170,113.4641048,2.098483818,0.033864563,0.191825363,0.0581548,0.050235092,0.112918289,0.047692459,10.04768704,0.232008072,62.79723694,-45.12055232,-230.3457621,0.252023056,0.11278743,-332.0078533,0.011866058,-277.935566,21.11550345,0.003004074,1.766758667,-0.013150879,-250.2227334,0.231044876,-27.96277338,69.41691945,58.15953816,44.01418436,0.243572571,0.075311127,17.56968953,-362.3935406,0.234525818,-254.7612597,0.079320282,0.001097549,0.049278732,0.1921362,18.24702644,0.0344655,-13.05006889,-0.027285431,0.187510529,0.141107513,0.004996902,26.50341391,29.28027321,7.104863861,0.185931458,0.023265884,-0.02088678,1
171,104.8498772,2.071661579,0.033863831,0.192060364,0.058106995,0.050590179,0.113015442,0.047673859,10.04768704,0.231988251,62.79723694,-45.12055232,-250.553222,0.252005219,0.112957687,-310.3128779,0.011941208,-244.4549495,21.11550345,0.003004898,1.766809021,-0.013067673,-254.800943,0.23109256,-27.96277338,69.41691945,58.15953816,44.01418436,0.24356485,0.075293549,17.56968953,-321.6367367,0.234637146,-235.5679775,0.079378448,0.001093765,0.049265594,0.192246078,18.24702644,0.034592941,-13.05006889,-0.027285431,0.187682495,0.141137863,0.004996582,26.50341391,29.28027321,7.104863861,0.18618161,0.023533798,-0.020719223,1
172,98.50647273,2.040140877,0.033867432,0.191925522,0.058024277,0.050398087,0.112836807,0.047649277,10.04768704,0.232028717,62.79723694,-45.12055232,-230.0525747,0.25170752,0.112736404,-332.1037791,0.011722992,-277.4191674,21.11550345,0.003003967,1.766880264,-0.013231705,-250.5895999,0.231084091,-27.96277338,69.41691945,58.15953816,44.01418436,0.24354216,0.075282318,17.56968953,-360.9854727,0.234471359,-254.6493202,0.079365143,0.001842697,0.049382904,0.192121582,18.24702644,0.034470596,-13.05006889,-0.027285431,0.187637756,0.141214279,0.004996521,26.50341391,29.28027321,7.104863861,0.185864105,0.023396225,-0.020486679,1
173,94.33047841,1.759232615,0.033881317,0.191770187,0.058064072,0.050545517,0.112858017,0.047583466,10.04768704,0.231867157,62.79723694,-45.12055232,-251.2752443,0.251699951,0.112492783,-309.9457121,0.011505005,-244.8042955,21.11550345,0.003002411,1.76708432,-0.013552063,-254.8734172,0.230955643,-27.96277338,69.41691945,58.15953816,44.01418436,0.243514084,0.075225494,17.56968953,-322.4971672,0.234183029,-235.0194358,0.079365646,0.000998047,0.049296295,0.192132782,18.24702644,0.034395691,-13.05006889,-0.027285431,0.187621689,0.141223465,0.00499588,26.50341391,29.28027321,7.104863861,0.185768143,0.023293579,-0.020867767,1
174,89.32816966,1.739016,0.033896942,0.191679443,0.058194748,0.050389862,0.112791306,0.047533783,10.04768704,0.231876526,62.79723694,-45.12055232,-230.8433778,0.251651337,0.112636169,-331.9504453,0.011668549,-275.9522728,21.11550345,0.00300296,1.76713945,-0.013259781,-250.0205159,0.231019989,-27.96277338,69.41691945,58.15953816,44.01418436,0.243497528,0.075233902,17.56968953,-361.0956767,0.234321365,-254.9396341,0.079361145,0.001055969,0.049184265,0.19225174,18.24702644,0.034065765,-13.05006889,-0.027285431,0.187615509,0.141161728,0.004996536,26.50341391,29.28027321,7.104863861,0.185887924,0.023333496,-0.020559509,1
175,83.87453663,1.709268983,0.033870773,0.191627319,0.058131577,0.050342972,0.112744843,0.047598282,10.04768704,0.231914307,62.79723694,-45.12055232,-251.4761682,0.251691101,0.112498917,-311.6848701,0.011752899,-246.595389,21.11550345,0.003003296,1.766578171,-0.013365067,-255.3819176,0.231044693,-27.96277338,69.41691945,58.15953816,44.01418436,0.243499878,0.075274521,17.56968953,-323.3489514,0.234455658,-234.810993,0.07932373,0.00103447,0.049104614,0.192212357,18.24702644,0.034355804,-13.05006889,-0.027285431,0.187727264,0.141126358,0.00499707,26.50341391,29.28027321,7.104863861,0.185976608,0.023352127,-0.020593353,1
176,77.61943069,1.735392456,0.033867493,0.191915298,0.058338379,0.050482224,0.113262344,0.047598709,10.04768704,0.231936462,62.79723694,-45.12055232,-230.4180949,0.2519496,0.112767685,-329.5042564,0.012085358,-275.5293452,21.11550345,0.003003555,1.766560364,-0.013074615,-249.5966338,0.230994461,-27.96277338,69.41691945,58.15953816,44.01418436,0.243469788,0.075277542,17.56968953,-360.3795181,0.234448608,-255.3327828,0.079318497,0.002697052,0.049313461,0.19225975,18.24702644,0.034277496,-13.05006889,-0.027285431,0.187586807,0.14109639,0.004996872,26.50341391,29.28027321,7.104863861,0.186094116,0.023603088,-0.020490555,1
177,72.18188229,1.740979818,0.033876846,0.192020691,0.058047623,0.050642441,0.113080322,0.047589828,10.04768704,0.231910507,62.79723694,-45.12055232,-251.4275168,0.251832092,0.112732651,-313.0480117,0.011883835,-246.6911514,21.11550345,0.003003967,1.767226379,-0.013024521,-255.6617202,0.231011353,-27.96277338,69.41691945,58.15953816,44.01418436,0.243488235,0.075251694,17.56968953,-322.8810336,0.234348129,-234.7170384,0.079343842,0.001714798,0.049325699,0.192213196,18.24702644,0.034217529,-13.05006889,-0.027285431,0.187641785,0.141191605,0.004997192,26.50341391,29.28027321,7.104863861,0.186100128,0.023468948,-0.020536591,1
178,66.78704758,1.972107344,0.033842346,0.192092758,0.058126633,0.050564346,0.112757294,0.047657379,10.04768704,0.231823776,62.79723694,-45.12055232,-230.5851744,0.251677551,0.112556595,-329.7717253,0.011799011,-275.3613577,21.11550345,0.003003281,1.767435623,-0.013197525,-249.6025798,0.230977386,-27.96277338,69.41691945,58.15953816,44.01418436,0.243496948,0.075272034,17.56968953,-360.9381315,0.234256012,-255.2915888,0.079311951,0.001717896,0.049372025,0.192240005,18.24702644,0.034549057,-13.05006889,-0.027285431,0.187536407,0.14118425,0.004996506,26.50341391,29.28027321,7.104863861,0.185937378,0.023512238,-0.020597809,1
179,65.7871,1.671237465,0.033879639,0.191874817,0.05774614,0.050281036,0.112729141,0.047615829,10.04768704,0.231817184,62.79723694,-45.12055232,-251.4619674,0.251629044,0.112253113,-313.3691453,0.011619766,-246.1855239,21.11550345,0.003003189,1.768035217,-0.013433716,-254.9466672,0.23100502,-27.96277338,69.41691945,58.15953816,44.01418436,0.243493271,0.075216309,17.56968953,-323.2237395,0.234145264,-235.3633126,0.079370636,0.000615753,0.049167099,0.192181992,18.24702644,0.034422897,-13.05006889,-0.027285431,0.187583832,0.141143997,0.004997086,26.50341391,29.28027321,7.104863861,0.185860855,0.02351387,-0.020592484,1
180,66.095082,0.416249404,0.033882523,0.191978516,0.058159836,0.05033107,0.112936798,0.047692856,10.04768704,0.23199437,62.79723694,-45.12055232,-251.5383596,0.251956802,0.112764359,-312.9808858,0.01202652,-245.5843689,21.11550345,0.003005722,1.767526489,-0.013317032,-255.0799305,0.23113562,-27.96277338,69.41691945,58.15953816,44.01418436,0.243570099,0.075307678,17.56968953,-322.5413831,0.234603439,-234.1709922,0.079355011,0.001187317,0.04895784,0.192260208,18.24702644,0.034478378,-13.05006889,-0.027285431,0.18759082,0.141167297,0.004997375,26.50341391,29.28027321,7.104863861,0.185843719,0.023417648,-0.020799011,1
181,66.21507101,0.240285571,0.033655121,0.190710175,0.058347717,0.048356827,0.113102371,0.049086746,10.04768704,0.23506424,62.79723694,-45.12055232,-229.7074776,0.255771149,0.113172455,-329.2553378,0.016138519,-276.3474877,21.11550345,0.003129471,1.760481796,-0.01057988,-250.0036982,0.232555191,-27.96277338,69.41691945,58.15953816,44.01418436,0.243782349,0.076538315,17.56968953,-360.8682263,0.242005722,-256.0029885,0.079195648,-0.000142365,0.047950592,0.193057205,18.24702644,0.036351791,-13.05006889,-0.027285431,0.187797165,0.141523422,0.004999985,26.50341391,29.28027321,7.104863861,0.185725082,0.024319763,-0.02240123,1
182,66.59520896,0.16648925,0.033898026,0.192042358,0.057940109,0.050434998,0.112912308,0.047717224,10.04768704,0.23203331,62.79723694,-45.12055232,-230.2402979,0.252023651,0.112580688,-329.5470837,0.012262482,-275.5247966,21.11550345,0.003004364,1.767827667,-0.013158798,-249.1200779,0.231220947,-27.96277338,69.41691945,58.15953816,44.01418436,0.243598221,0.075338379,17.56968953,-361.1778486,0.234721542,-255.6946377,0.079367188,0.000516342,0.048979675,0.192203125,18.24702644,0.034974854,-13.05006889,-0.027285431,0.18755896,0.141424286,0.004997162,26.50341391,29.28027321,7.104863861,0.186129028,0.023494629,-0.021013275,1
183,66.75887818,0.156938073,0.033886688,0.191920471,0.057994934,0.050254593,0.112938614,0.047737305,10.04768704,0.232072418,62.79723694,-45.12055232,-250.9078141,0.252078522,0.112822128,-313.1892243,0.012081055,-246.7250095,21.11550345,0.003004776,1.767549667,-0.013181946,-256.1957022,0.231266785,-27.96277338,69.41691945,58.15953816,44.01418436,0.243631165,0.075336014,17.56968953,-322.2037981,0.234824371,-234.329392,0.079366837,0.00113382,0.048850098,0.192226563,18.24702644,0.03490303,-13.05006889,-0.027285431,0.187560745,0.141373245,0.004996857,26.50341391,29.28027321,7.104863861,0.18624527,0.023435242,-0.0209608,1
184,66.02476835,0.120870886,0.033890961,0.191958878,0.057973618,0.050260941,0.1129272,0.04776947,10.04768704,0.232181625,62.79723694,-45.12055232,-229.8724377,0.252187912,0.112772873,-329.7055334,0.012143814,-275.3075077,21.11550345,0.003006439,1.767335693,-0.012995087,-248.4920435,0.231334015,-27.96277338,69.41691945,58.15953816,44.01418436,0.243627655,0.075390015,17.56968953,-361.9317368,0.235006393,-256.4818479,0.079351791,0.00112088,0.048981628,0.192273468,18.24702644,0.034979172,-13.05006889,-0.027285431,0.187637787,0.14139856,0.004997726,26.50341391,29.28027321,7.104863861,0.186166336,0.023791595,-0.021090164,1
185,65.84493,0.116646913,0.033874817,0.192086594,0.057926559,0.050238953,0.113080673,0.047787064,10.04768704,0.232185944,62.79723694,-45.12055232,-251.699257,0.252129333,0.112905106,-312.0151833,0.012256393,-246.1619463,21.11550345,0.003006775,1.766763611,-0.013149094,-256.5854745,0.231315323,-27.96277338,69.41691945,58.15953816,44.01418436,0.243580078,0.075396866,17.56968953,-321.7923781,0.235083679,-233.8966235,0.079337631,0.001626556,0.048955475,0.192262329,18.24702644,0.034763245,-13.05006889,-0.027285431,0.187552505,0.141388199,0.004997192,26.50341391,29.28027321,7.104863861,0.186092834,0.023478027,-0.021311142,1
186,66.51333621,0.132959784,0.033874725,0.192114197,0.058218735,0.050461121,0.113506561,0.047777725,10.04768704,0.232146912,62.79723694,-45.12055232,-252.1895913,0.252198242,0.112958344,-314.3418671,0.012781769,-248.663158,21.11550345,0.003006393,1.767025146,-0.012944748,-256.8769978,0.231320496,-27.96277338,69.41691945,58.15953816,44.01418436,0.243552429,0.075375427,17.56968953,-328.1097158,0.235110626,-238.5070982,0.079306046,-0.001219711,0.049073212,0.192272064,18.24702644,0.034944077,-13.05006889,-0.027285431,0.187495239,0.141348663,0.004996841,26.50341391,29.28027321,7.104863861,0.186504944,0.023741699,-0.021001968,1
187,66.28605263,0.197807164,0.033848175,0.192003601,0.058130569,0.050271713,0.113308029,0.047793808,10.04768704,0.232173508,62.79723694,-45.12055232,-228.649574,0.252208328,0.113190063,-327.5789236,0.012669556,-272.6188094,21.11550345,0.003005829,1.766047531,-0.013182007,-247.8581165,0.231276779,-27.96277338,69.41691945,58.15953816,44.01418436,0.243458328,0.075383255,17.56968953,-354.8383577,0.235162857,-250.9223961,0.079278656,-0.000496185,0.049037079,0.192194412,18.24702644,0.035072586,-13.05006889,-0.027285431,0.187441071,0.141336517,0.004996811,26.50341391,29.28027321,7.104863861,0.186356918,0.02355574,-0.02104509,1
188,66.08909123,0.311295379,0.033851837,0.192098236,0.058086624,0.050667877,0.113235809,0.04778569,10.04768704,0.232146164,62.79723694,-45.12055232,-252.5116266,0.252199615,0.113120743,-314.6558549,0.012740387,-249.7079551,21.11550345,0.003006744,1.766553513,-0.012770782,-257.5094797,0.231329483,-27.96277338,69.41691945,58.15953816,44.01418436,0.243503922,0.075389328,17.56968953,-328.682402,0.23516684,-239.2683163,0.079298935,-0.001621643,0.049118103,0.192253342,18.24702644,0.034928558,-13.05006889,-0.027285431,0.187413696,0.141376678,0.00499678,26.50341391,29.28027321,7.104863861,0.186276825,0.023680618,-0.021132187,1
189,66.09283929,0.414679733,0.033814957,0.192187927,0.058214157,0.05043988,0.113238022,0.047768433,10.04768704,0.232073257,62.79723694,-45.12055232,-229.2301812,0.252117584,0.113244171,-327.1792467,0.012743942,-271.7619249,21.11550345,0.003005966,1.765660797,-0.0128367,-247.1528584,0.231196762,-27.96277338,69.41691945,58.15953816,44.01418436,0.243455933,0.075383789,17.56968953,-354.2786146,0.235087051,-249.6570212,0.079280075,-0.001469101,0.048983917,0.192156693,18.24702644,0.035093094,-13.05006889,-0.027285431,0.187343201,0.141286255,0.004996567,26.50341391,29.28027321,7.104863861,0.186311188,0.023777206,-0.020882187,1
190,66.91390141,2.040493371,0.033867966,0.19233902,0.058242249,0.050395279,0.113426651,0.047800125,10.04768704,0.232126846,62.79723694,-45.12055232,-251.8695948,0.2522146,0.113017258,-315.2697394,0.012762238,-251.4070466,21.11550345,0.003006256,1.766672714,-0.012930573,-258.5719174,0.231264389,-27.96277338,69.41691945,58.15953816,44.01418436,0.243542557,0.075399841,17.56968953,-329.9243929,0.235190765,-240.0942369,0.079325806,-0.001296341,0.04901001,0.192292755,18.24702644,0.035219772,-13.05006889,-0.027285431,0.187501617,0.141378036,0.004996918,26.50341391,29.28027321,7.104863861,0.186609085,0.023795593,-0.02062674,1
191,67.89492712,2.235690684,0.033882645,0.192070877,0.058085632,0.050305435,0.113292862,0.047769745,10.04768704,0.232110855,62.79723694,-45.12055232,-229.792999,0.252216232,0.112862518,-327.1739108,0.01257518,-270.0008444,21.11550345,0.003006439,1.76672406,-0.013080063,-246.940334,0.231272079,-27.96277338,69.41691945,58.15953816,44.01418436,0.24354216,0.075380997,17.56968953,-353.5416987,0.235052261,-248.7624797,0.079323212,-0.00117485,0.048861908,0.192361008,18.24702644,0.035121384,-13.05006889,-0.027285431,0.187493164,0.141327377,0.004996719,26.50341391,29.28027321,7.104863861,0.186433502,0.023681717,-0.020696609,1
192,68.71029701,0.304230417,0.033868332,0.192233948,0.058164856,0.050403809,0.113444336,0.047746109,10.04768704,0.232121567,62.79723694,-45.12055232,-252.1285727,0.252185959,0.113238068,-315.2902165,0.012589096,-252.2594256,21.11550345,0.003004944,1.766549057,-0.012648315,-259.3439706,0.231245361,-27.96277338,69.41691945,58.15953816,44.01418436,0.243511368,0.075385986,17.56968953,-330.9272813,0.235134842,-241.7706008,0.084896164,-0.001369644,0.048970657,0.192229324,18.24702644,0.035115982,-13.05006889,-0.027285431,0.187408096,0.141308243,0.004996475,26.50341391,29.28027321,7.104863861,0.186516647,0.023745529,-0.020658279,1
193,69.62026393,0.470641311,0.033857178,0.192183472,0.058145172,0.050429291,0.113323654,0.04778804,10.04768704,0.232129288,62.79723694,-45.12055232,-229.2274185,0.252248734,0.113093002,-327.9214514,0.012764526,-269.0773123,21.11550345,0.003005402,1.766160934,-0.012541092,-246.3385424,0.231294846,-27.96277338,69.41691945,58.15953816,44.01418436,0.243511078,0.075374939,17.56968953,-352.702592,0.235192032,-248.0605574,0.07930455,-0.001302963,0.049076843,0.192238174,18.24702644,0.035179611,-13.05006889,-0.027285431,0.187487427,0.14132814,0.004996582,26.50341391,29.28027321,7.104863861,0.186533432,0.023776871,-0.020658661,1
194,70.27619344,0.534273483,0.033876205,0.192192581,0.058338837,0.050471405,0.113294342,0.047812729,10.04768704,0.232186676,62.79723694,-45.12055232,-251.0118691,0.252253342,0.113126556,-314.969754,0.012909622,-253.3186887,21.11550345,0.003005859,1.766245575,-0.012145599,-258.118861,0.231363983,-27.96277338,69.41691945,58.15953816,44.01418436,0.243517624,0.075368744,17.56968953,-332.204227,0.235208603,-242.4567173,0.079323563,-0.001216431,0.049057877,0.192271515,18.24702644,0.035216949,-13.05006889,-0.027285431,0.187484375,0.141382874,0.00499675,26.50341391,29.28027321,7.104863861,0.186425293,0.023716888,-0.020625168,1
195,70.47064839,1.491740831,0.033864975,0.192186455,0.058027405,0.050468941,0.11329055,0.047763863,10.04768704,0.232120605,62.79723694,-45.12055232,-235.4868179,0.252166161,0.1130177,-324.877863,0.012652519,-266.6579192,21.11550345,0.003005463,1.766817001,-0.012784126,-253.4848625,0.231324715,-27.96277338,69.41691945,58.15953816,44.01418436,0.24351812,0.075343452,17.56968953,-350.3047586,0.235105087,-251.0966222,0.079335518,-0.00122374,0.049119667,0.192260857,18.24702644,0.035138489,-13.05006889,-0.027285431,0.187580246,0.14135379,0.004996788,26.50341391,29.28027321,7.104863861,0.186399109,0.023768829,-0.020709312,1
196,72.15678529,1.831157627,0.03388591,0.192137993,0.058110191,0.050592552,0.113172775,0.047774361,10.04768704,0.232221519,62.79723694,-45.12055232,-240.0338708,0.252294464,0.113205093,-321.0954957,0.012729103,-260.570472,21.11550345,0.003006798,1.766318962,-0.012742226,-253.1153549,0.231342705,-27.96277338,69.41691945,58.15953816,44.01418436,0.243508392,0.075371582,17.56968953,-342.8187151,0.235288345,-246.3021691,0.096054993,-0.000643372,0.049104263,0.192154884,18.24702644,0.035278343,-13.05006889,-0.027285431,0.187560555,0.141327431,0.004996727,26.50341391,29.28027321,7.104863861,0.186376236,0.023988602,-0.020700531,1
197,79.92373853,2.097198361,0.033879257,0.192120392,0.058043076,0.050423843,0.113320541,0.04782103,10.04768704,0.23217128,62.79723694,-45.12055232,-246.4240751,0.252094406,0.113081116,-320.6715394,0.012787659,-256.918611,21.11550345,0.003006912,1.76657724,-0.012991806,-257.9684937,0.231283722,-27.96277338,69.41691945,58.15953816,44.01418436,0.24369928,0.075389038,17.56968953,-336.0972513,0.235074173,-247.445818,0.095916962,-0.000745499,0.049044785,0.192128448,18.24702644,0.035368988,-13.05006889,-0.027285431,0.187638947,0.141280365,0.00499678,26.50341391,29.28027321,7.104863861,0.186418289,0.02393338,-0.020727585,1
198,87.54023774,2.047359697,0.033908539,0.192050064,0.058058563,0.050384018,0.113034622,0.047780502,10.04768704,0.232220093,62.79723694,-45.12055232,-250.5488105,0.25228363,0.113073151,-315.9307921,0.012755127,-254.4136635,21.11550345,0.003007263,1.766076096,-0.012716293,-258.7537182,0.231325424,-27.96277338,69.41691945,58.15953816,44.01418436,0.243433319,0.075387985,17.56968953,-333.585943,0.235099579,-244.049347,0.096384216,-0.000392471,0.048885513,0.19224678,18.24702644,0.035209717,-13.05006889,-0.027285431,0.187521057,0.141282303,0.004996811,26.50341391,29.28027321,7.104863861,0.186263107,0.023913498,-0.020752365,1
199,95.23105514,1.8497055,0.033890594,0.192305054,0.058199127,0.050307571,0.113218597,0.047796875,10.04768704,0.232276123,62.79723694,-45.12055232,-232.0619065,0.252374924,0.113204468,-325.4836536,0.013228714,-267.7924635,21.11550345,0.003006012,1.766469803,-0.011853806,-246.6425877,0.231319504,-27.96277338,69.41691945,58.15953816,44.01418436,0.243515854,0.075408035,17.56968953,-349.6735224,0.235515381,-245.2702526,0.095098816,-0.001242294,0.048945099,0.192139374,18.24702644,0.03572966,-13.05006889,-0.027285431,0.187461502,0.14104689,0.00499733,26.50341391,29.28027321,7.104863861,0.186493515,0.024159302,-0.020866333,1
200,102.4158168,2.149165345,0.033880447,0.192269516,0.058216385,0.050536591,0.113258926,0.047804459,10.04768704,0.232232315,62.79723694,-45.12055232,-248.9778362,0.252464035,0.113130768,-317.2098522,0.013009888,-254.5983761,21.11550345,0.003007187,1.76602536,-0.01216095,-258.1334659,0.23131958,-27.96277338,69.41691945,58.15953816,44.01418436,0.243451889,0.075403854,17.56968953,-332.9514214,0.235541641,-245.0914815,0.094632889,-0.002316818,0.049077728,0.192286346,18.24702644,0.035409332,-13.05006889,-0.027285431,0.187475693,0.141239136,0.004997635,26.50341391,29.28027321,7.104863861,0.186370941,0.024170898,-0.020804672,1
201,108.5958152,2.104123636,0.033870448,0.192220876,0.058145681,0.050398565,0.113405502,0.047797058,10.04768704,0.232207514,62.79723694,-45.12055232,-237.6331596,0.252096944,0.113211543,-322.5980987,0.012802704,-264.239757,21.11550345,0.00300739,1.765727493,-0.012483154,-251.4386619,0.231227966,-27.96277338,69.41691945,58.15953816,44.01418436,0.243549728,0.075387655,17.56968953,-345.3261812,0.235100754,-245.5507851,0.094314702,-0.001125097,0.04901266,0.192135361,18.24702644,0.035369685,-13.05006889,-0.027285431,0.187420654,0.142181188,0.004997208,26.50341391,29.28027321,7.104863861,0.186393804,0.023845495,-0.021002518,1
202,111.8649706,2.224777869,0.033905502,0.192264526,0.058037308,0.050489243,0.113285065,0.047747192,10.04768704,0.232182236,62.79723694,-45.12055232,-251.1333202,0.252296219,0.113051483,-311.0452589,0.012749771,-246.4637286,21.11550345,0.003006302,1.766424927,-0.012517075,-255.4087988,0.23133313,-27.96277338,69.41691945,58.15953816,44.01418436,0.243677841,0.075339844,17.56968953,-323.8577948,0.234885468,-233.888739,0.079344727,-0.000547668,0.049145309,0.192248184,18.24702644,0.035247482,-13.05006889,-0.027285431,0.18743013,0.142274918,0.004997009,26.50341391,29.28027321,7.104863861,0.186613251,0.023927765,-0.020975204,1
203,113.1916429,2.030691964,0.033928024,0.192091507,0.058115158,0.050391846,0.113635849,0.047781601,10.04768704,0.232150345,62.79723694,-45.12055232,-231.7679721,0.2523526,0.113104462,-324.8921633,0.012624542,-267.5897118,21.11550345,0.003007019,1.766508331,-0.012671356,-248.0844826,0.231295563,-27.96277338,69.41691945,58.15953816,44.01418436,0.24357692,0.075380722,17.56968953,-349.8645529,0.235223221,-243.3921066,0.08569841,-0.001435867,0.04899353,0.192236786,18.24702644,0.035153061,-13.05006889,-0.027285431,0.187491013,0.142294312,0.004997986,26.50341391,29.28027321,7.104863861,0.186463959,0.023908005,-0.020890213,1
204,114.5881818,1.988668113,0.033899612,0.19215097,0.058076431,0.050467606,0.113494202,0.047785522,10.04768704,0.232158585,62.79723694,-45.12055232,-248.5083777,0.252403122,0.112891342,-318.1985884,0.012765686,-255.2852086,21.11550345,0.003007294,1.76630072,-0.012353546,-257.3168194,0.231303482,-27.96277338,69.41691945,58.15953816,44.01418436,0.243583694,0.07538504,17.56968953,-334.036818,0.23520491,-246.482995,0.079346619,0.0001595,0.049155365,0.192181717,18.24702644,0.035181,-13.05006889,-0.027285431,0.187478119,0.142247589,0.004996887,26.50341391,29.28027321,7.104863861,0.18650531,0.023968262,-0.020851563,1
205,115.8863607,1.953536346,0.033874268,0.191947968,0.05813826,0.050301636,0.112961929,0.047790512,10.04768704,0.232219177,62.79723694,-45.12055232,-233.2100309,0.252353333,0.112829071,-324.012225,0.01272847,-265.5866688,21.11550345,0.003007751,1.766329529,-0.012879608,-248.4920859,0.231316498,-27.96277338,69.41691945,58.15953816,44.01418436,0.243563828,0.075380295,17.56968953,-350.0073683,0.235250778,-243.2431475,0.079286484,-0.001472687,0.048971802,0.192228378,18.24702644,0.03511824,-13.05006889,-0.027285431,0.187540985,0.142205994,0.004996689,26.50341391,29.28027321,7.104863861,0.186408386,0.023835373,-0.020821808,1
206,117.375803,1.943957586,0.033896317,0.192022995,0.057883026,0.050338715,0.113047882,0.047761581,10.04768704,0.232222397,62.79723694,-45.12055232,-246.8097092,0.252028824,0.11270546,-319.0748662,0.012698349,-256.8068995,21.11550345,0.003007065,1.766659912,-0.012704605,-256.1389804,0.231342102,-27.96277338,69.41691945,58.15953816,44.01418436,0.24359166,0.07537384,17.56968953,-333.7031349,0.23509816,-245.8675301,0.079306259,-0.001276321,0.049071716,0.192231796,18.24702644,0.035108856,-13.05006889,-0.027285431,0.187438278,0.142264313,0.004997101,26.50341391,29.28027321,7.104863861,0.186359619,0.023830154,-0.020811737,1
207,119.3984568,3.702093182,0.033882553,0.191981918,0.057922012,0.050225967,0.113192581,0.047733139,10.04768704,0.232186829,62.79723694,-45.12055232,-234.2249744,0.252169617,0.112763748,-322.8209013,0.012594955,-265.3768354,21.11550345,0.0030065,1.766810074,-0.013141266,-249.267931,0.231341232,-27.96277338,69.41691945,58.15953816,44.01418436,0.243589859,0.075368103,17.56968953,-349.8610343,0.235010696,-242.8010897,0.079291443,-0.00172496,0.049049194,0.192281281,18.24702644,0.034962189,-13.05006889,-0.027285431,0.187448257,0.142259491,0.004996841,26.50341391,29.28027321,7.104863861,0.186134583,0.02374263,-0.020804794,1
208,118.7306667,9.897515341,0.033868958,0.192090775,0.058074097,0.050134598,0.113241516,0.047752472,10.04768704,0.232180878,62.79723694,-45.12055232,-247.0239478,0.252248947,0.113019699,-320.0345728,0.012490952,-256.6425335,21.11550345,0.00300679,1.766745026,-0.012674026,-256.2561266,0.231322083,-27.96277338,69.41691945,58.15953816,44.01418436,0.243651794,0.075385208,17.56968953,-334.3834253,0.235095474,-247.1192247,0.079335831,-0.0017164,0.049117981,0.192263809,18.24702644,0.034863129,-13.05006889,-0.027285431,0.187523117,0.142242859,0.004997421,26.50341391,29.28027321,7.104863861,0.186233154,0.023817215,-0.020855804,1
209,118.248746,15.18809388,0.033875031,0.191844315,0.058050186,0.050174805,0.113186737,0.047777466,10.04768704,0.232318329,62.79723694,-45.12055232,-234.1088786,0.252315292,0.112926804,-322.1402795,0.012662277,-265.1587775,21.11550345,0.003006622,1.766581039,-0.012413666,-248.8091146,0.231381088,-27.96277338,69.41691945,58.15953816,44.01418436,0.243613922,0.075416885,17.56968953,-348.5389466,0.235232178,-242.5634661,0.07934494,-0.001488464,0.049033463,0.192234467,18.24702644,0.035039322,-13.05006889,-0.027285431,0.187520737,0.142246078,0.004997314,26.50341391,29.28027321,7.104863861,0.186403732,0.023939865,-0.02094664,1
